CASEID,YEAR,COMPWT,SEX,AGE,RACE,BORN,PARBORN,GRANBORN,CHILDS,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9,ATTENDPA,ATTENDMA,EDUC,PAEDUC,MAEDUC,SEI,PASEI,MASEI,INTRHOME
35902,1998,1.10000000000000009e+00,2,43,1,1,0,3,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 4,12,12, 8,31.4,37.3,40.1,0
35903,1998,1.64999999999999991e+00,2,34,1,1,8,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,14, 9,63.5,63.5,63.5,0
35904,1998,1.10000000000000009e+00,2,33,1,1,8,3,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13, 3, 3,64.1,63.5,25.5,0
35905,1998,5.50000000000000044e-01,1,45,1,1,0,2,0, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,18,12,37.3,86.5,-1.0,0
35906,1998,1.10000000000000009e+00,1,80,1,1,8,4,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,97,98,25.5,-1.0,-1.0,0
35907,1998,1.10000000000000009e+00,1,83,1,1,8,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12, 6, 6,63.2,32.4,-1.0,0
35908,1998,1.10000000000000009e+00,1,68,1,1,0,3,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,12,10,38.9,48.5,-1.0,0
35909,1998,1.10000000000000009e+00,1,53,1,1,0,4,2, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,12,12,64.1,63.5,63.5,0
35910,1998,1.10000000000000009e+00,1,52,1,1,0,4,1, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,3,    0,0, 0,  0, ,0,3,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 1,16,16,16,64.2,63.5,-1.0,0
35911,1998,5.50000000000000044e-01,1,73,1,2,8,4,4, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12, 5, 4,25.8,37.3,-1.0,0
35912,1998,1.10000000000000009e+00,1,35,1,1,0,2,0, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,7,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1,12,12,14,63.5,36.4,38.0,0
35913,1998,5.50000000000000044e-01,1,25,1,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,15,12,12,45.4,45.4,38.4,0
35914,1998,1.10000000000000009e+00,2,34,3,2,8,4,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,16,12,83.7,86.6,86.6,0
35915,1998,1.10000000000000009e+00,1,49,1,1,0,3,1, 1,41,  0,3, 1,41,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12,12,63.5,-1.0,-1.0,0
35916,1998,1.10000000000000009e+00,2,44,3,2,8,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 8,17,20,14,73.2,97.2,-1.0,0
35917,1998,1.10000000000000009e+00,2,60,1,1,8,4,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16, 3,98,38.4,36.4,17.1,0
35918,1998,1.10000000000000009e+00,1,34,1,1,0,1,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,16,18,12,87.9,63.5,-1.0,0
35919,1998,5.50000000000000044e-01,2,56,1,1,0,0,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 9,12,12,12,52.3,63.2,-1.0,0
35920,1998,1.10000000000000009e+00,1,36,1,2,8,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,18, 8,12,81.0,34.2,29.3,0
35921,1998,5.50000000000000044e-01,2,68,1,1,0,4,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 5,12,10, 8,-1.0,32.3,-1.0,0
35922,1998,5.50000000000000044e-01,2,55,1,1,0,2,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13, 6, 9,26.4,34.2,-1.0,0
35923,1998,5.50000000000000044e-01,2,26,2,1,0,0,3, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,10,12,12,33.1,28.6,22.5,0
35924,1998,1.64999999999999991e+00,2,19,3,2,8,4,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,98,97,33.1,28.6,-1.0,0
35925,1998,1.10000000000000009e+00,1,25,2,1,1,2,0, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,4,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98,98,11, 9,14,22.7,28.4,30.8,0
35926,1998,5.50000000000000044e-01,2,28,2,1,3,0,1, 1,60, 68,1, 1,60, 68,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,97,12,39.4,-1.0,38.4,0
35927,1998,5.50000000000000044e-01,2,89,1,1,8,4,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8, 8, 8,98,37.7,34.2,22.5,0
35928,1998,5.50000000000000044e-01,2,85,1,1,0, ,7, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98,98,10,97,98,34.4,-1.0,-1.0,0
35929,1998,5.50000000000000044e-01,2,36,1,2,8,4,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12,14,22.5,76.4,-1.0,0
35930,1998,1.10000000000000009e+00,2,53,1,2,8,4,3, 1,60, 58,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0, 7, 3,97,29.4,37.3,-1.0,0
35931,1998,1.10000000000000009e+00,2,42,2,1,0,0,3,99,99,999,9,99,99,999,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12, 6, 6,33.1,28.6,28.4,0
35932,1998,1.64999999999999991e+00,1,65,1,1,0,0,3, 1,70,  0,2, 1,18,  0,1,0, 0,  0, ,0,1,99998,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 6,15,98,99,37.0,37.6,22.9,0
35933,1998,1.10000000000000009e+00,2,57,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 7,12, 8,12,38.0,28.6,-1.0,0
35934,1998,1.10000000000000009e+00,1,75,1,1,0,0,4, 1,60, 31,2, 1,60, 31,2,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,60031, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 7,12, 6,12,43.2,45.8,-1.0,0
35935,1998,1.10000000000000009e+00,2,55,2,1,0,0,1, 1,70,  0,2, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12, 8, 8,67.0,28.6,27.5,0
35936,1998,1.10000000000000009e+00,2,39,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,22000,0, 0,  0, ,0,1,22000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,16,97,12,78.5,-1.0,63.5,0
35937,1998,1.10000000000000009e+00,2,39,1,1,0,0,0, 1,98,  0,9, 1,60, 51,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,10, 6, 6,63.2,45.4,-1.0,0
35938,1998,5.50000000000000044e-01,2,78,1,1,0, ,0, 1,60, 69,1, 1,60, 68,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,98,98,38.9,37.3,-1.0,0
35939,1998,1.10000000000000009e+00,2,27,1,1,0,0,2, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,97,99,63.5,-1.0,-1.0,0
35940,1998,1.10000000000000009e+00,2,72,1,1,0,0,3, 1,99,  0,9, 1,99,  0,9,0, 0,  0, ,0,1,60020,0, 0,  0, ,0,1,99999, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,10,97, 8,50.7,-1.0,-1.0,0
35941,1998,5.50000000000000044e-01,2,35,1,1,0,0,1, 1,99,  0,9, 1,99,  0,9,0, 0,  0, ,0,1,99999,0, 0,  0, ,0,1,99999, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 4,12,16,12,32.4,34.2,38.4,0
35942,1998,5.50000000000000044e-01,2,48,1,1,0,0,3, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,1,28000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 4,12,12,20,71.5,38.5,38.9,0
35943,1998,5.50000000000000044e-01,1,40,1,1,0,0,2, 1,70,  0,2, 1,18,  0,1,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,14000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 8,16,16,14,42.2,-1.0,-1.0,0
35944,1998,5.50000000000000044e-01,2,29,1,1,0,0,1, 1,14,  0,1, 5, 0,  0,9,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,7,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98,98,12,12,98,38.4,38.9,36.5,0
35945,1998,5.50000000000000044e-01,2,89,1,1,0,0,4, 1,14,  0,1, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,12,12,38.4,63.5,-1.0,0
35946,1998,1.10000000000000009e+00,2,39,1,1,0,1,2, 1,70,  0,2, 1,30,  0,2,0, 0,  0, ,0,1,60031,0, 0,  0, ,0,1,60031, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12,12,10,29.3,49.6,29.3,0
35947,1998,1.64999999999999991e+00,1,22,1,1,1,2,1, 4, 0,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,15,13,97,35.1,44.2,-1.0,0
35948,1998,5.50000000000000044e-01,2,21,3,1,8,4,0, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,7,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1,12,98,98,32.4,63.5,32.4,0
35949,1998,1.64999999999999991e+00,2,44,1,1,0,0,2, 1,34,  0,2, 1,34,  0,2,0, 0,  0, ,0,1,38000,0, 0,  0, ,0,1,38000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,13,15,12,50.7,89.2,63.5,0
35950,1998,1.10000000000000009e+00,2,43,1,1,0, ,2, 1,18,  0,1, 1,14,  0,1,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 3,98,97,12,38.4,-1.0,29.3,0
35951,1998,5.50000000000000044e-01,1,24,1,1,0,0,0, 1,70,  0,2, 1,60, 58,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,17,14,15,80.0,63.2,33.9,0
35952,1998,1.10000000000000009e+00,1,45,1,1,0,2,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12,12,12,29.0,65.8,38.9,0
35953,1998,1.10000000000000009e+00,2,27,1,2,0,0,1, 1,22,  0,3, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,17,12,13,67.0,37.3,-1.0,0
35954,1998,1.10000000000000009e+00,2,26,1,1,0,0,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,16,12,33.1,62.5,43.7,0
35955,1998,1.10000000000000009e+00,1,35,1,1,0,0,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 2,10,12, 9,49.3,69.7,32.4,0
35956,1998,1.64999999999999991e+00,2,53,1,2,8, ,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 8,16, 8,99,63.5,32.7,28.9,0
35957,1998,1.10000000000000009e+00,1,34,1,1,0,2,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,13,11,11,63.5,27.7,38.0,0
35958,1998,1.10000000000000009e+00,2,40,1,1,0,0,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 7,12,12, 8,38.4,31.5,27.5,0
35959,1998,1.10000000000000009e+00,2,54,1,1,0,4,4, 1,33,  0,1, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,10, 8,51.0,37.3,-1.0,0
35960,1998,1.10000000000000009e+00,1,62,1,1,0,0,4,99,99,999,9,99,99,999,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12,14,35.1,37.3,-1.0,0
35961,1998,1.64999999999999991e+00,1,62,1,1,0, ,5, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0, 8,98,98,31.5,37.3,-1.0,0
35962,1998,5.50000000000000044e-01,1,45,1,1,0, ,2, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12,12,55.3,32.3,33.6,0
35963,1998,1.10000000000000009e+00,1,51,1,1,0,0,3, 1,48,  0,3, 1,48,  0,3,0, 0,  0, ,0,1,99999,0, 0,  0, ,0,1,99999, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,14,16,97,48.6,86.6,-1.0,0
35964,1998,5.50000000000000044e-01,2,49,2,1,0,4,0, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12, 6,12,21.1,33.6,38.9,0
35965,1998,5.50000000000000044e-01,2,37,1,1,0,0,0, 1,22,  0,3, 5, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12,12,38.4,28.6,-1.0,0
35966,1998,5.50000000000000044e-01,2,42,1,1,0,2,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12, 8,14,37.3,37.8,-1.0,0
35967,1998,5.50000000000000044e-01,2,49,1,1,0,2,3,99,99,999,9, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12,10,63.5,37.3,-1.0,0
35968,1998,1.10000000000000009e+00,1,40,1,1,0,0,2, 1,14,  0,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,12,14,86.0,38.0,29.3,0
35969,1998,2.20000000000000018e+00,2,25,1,1,0,1,2, 1,22,  0,3, 2, 0,  0,2,0, 0,  0, ,0,1,28000,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 7,12,15,12,37.3,-1.0,29.3,0
35970,1998,1.10000000000000009e+00,2,31,1,1,0,2,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 6, 6,19,12,12,50.5,28.4,29.3,0
35971,1998,1.64999999999999991e+00,2,50,1,1,0,2,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14, 7, 8,31.4,-1.0,22.9,0
35972,1998,1.10000000000000009e+00,1,61,1,1,0,1,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14,97, 8,54.2,-1.0,22.9,0
35973,1998,5.50000000000000044e-01,2,46,2,1,0,1,2, 1,60, 68,1, 1,60, 68,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,17, 6,12,37.7,49.6,-1.0,0
35974,1998,5.50000000000000044e-01,2,73,1,1,0,0,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12, 8, 6,30.1,33.1,27.5,0
35975,1998,1.64999999999999991e+00,2,56,1,1,0,0,3, 1,60, 12,1, 1,60, 12,1,0, 0,  0, ,0,1,60012,0, 0,  0, ,0,1,60012, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 9,12, 8, 8,62.5,28.4,-1.0,0
35976,1998,5.50000000000000044e-01,2,57,2,1,0,0,5, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,11,97, 8,26.4,-1.0,26.4,0
35977,1998,1.10000000000000009e+00,2,51,1,1,0, ,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,18,12,14,80.9,50.7,-1.0,0
35978,1998,1.10000000000000009e+00,1,28,1,1,0,0,0, 1,14,  0,1, 1,60, 12,1,0, 0,  0, ,0,1,60012,0, 0,  0, ,0,1,60012, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 9,16,16,13,67.0,38.0,36.5,0
35979,1998,1.10000000000000009e+00,2,44,1,1,2,2,2, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,1,22000,0, 0,  0, ,0,1,38000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 9,12,12, 6,79.8,29.8,-1.0,0
35980,1998,5.50000000000000044e-01,2,85,1,1,0,0,3, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,97,12,38.4,-1.0,22.5,0
35981,1998,1.10000000000000009e+00,2,63,1,1,0,0,2, 1,60, 31,2, 1,41,  0,3,0, 0,  0, ,0,9,    0,0, 0,  0, ,0,9,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 6,19,11,11,78.5,37.6,38.9,0
35982,1998,1.10000000000000009e+00,1,49,1,1,0,0,3, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,1,50000,0, 0,  0, ,0,1,50000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 7,16,12,12,70.5,50.7,-1.0,0
35983,1998,1.10000000000000009e+00,1,39,1,1,0,0,1, 1,43,  0,3, 1,43,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12,12,28.6,67.0,-1.0,0
35984,1998,1.64999999999999991e+00,2,54,1,1,0,3,4, 1,70,  0,2, 1,42,  0,1,0, 0,  0, ,0,1,48000,0, 0,  0, ,0,1,48000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 7,17,16,12,73.8,89.2,58.1,0
35985,1998,1.10000000000000009e+00,2,72,1,1,0,0,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 8,16,12,12,73.2,47.8,-1.0,0
35986,1998,1.10000000000000009e+00,1,45,1,1,0,0,4,99,99,999,9,99,99,999,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,14,12,63.5,45.8,32.4,0
